file,fold_0,fold_1,fold_2,fold_3,fold_4
inference_data/milk10k/MILK10k_Training_Input/IL_0507774/ISIC_5313507.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0507774/ISIC_2601363.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0508901/ISIC_1684388.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0508901/ISIC_8558850.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0513622/ISIC_9039481.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0513622/ISIC_0979678.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0514561/ISIC_4901003.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0514561/ISIC_5481679.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0515398/ISIC_7207962.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0515398/ISIC_8509874.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0515477/ISIC_8492315.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0515477/ISIC_4216162.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0519349/ISIC_6566236.jpg,2,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0519349/ISIC_8994952.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0519375/ISIC_7450315.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0519375/ISIC_2577644.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0520171/ISIC_0949430.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0520171/ISIC_7469563.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0521402/ISIC_0872284.jpg,3,3,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0521402/ISIC_8979849.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0521541/ISIC_3491804.jpg,1,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0521541/ISIC_0926891.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0521926/ISIC_6777374.jpg,3,3,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_0521926/ISIC_1319737.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0525024/ISIC_8832798.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0525024/ISIC_1591432.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0528768/ISIC_4620865.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0528768/ISIC_0507021.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0532409/ISIC_3841279.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0532409/ISIC_5893482.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0533923/ISIC_0195347.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0533923/ISIC_1761597.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0534902/ISIC_1272082.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0534902/ISIC_6177577.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0538845/ISIC_3739337.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0538845/ISIC_0195795.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0540027/ISIC_7905907.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0540027/ISIC_5032675.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0541036/ISIC_2384908.jpg,2,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0541036/ISIC_8274863.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0541600/ISIC_9785301.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0541600/ISIC_1749481.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0541987/ISIC_1301371.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0541987/ISIC_4169509.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0542551/ISIC_2271068.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0542551/ISIC_5933489.jpg,3,4,3,3,4
inference_data/milk10k/MILK10k_Training_Input/IL_0548137/ISIC_6239096.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0548137/ISIC_2501939.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0549669/ISIC_5366005.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0549669/ISIC_0958977.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0549977/ISIC_7273851.jpg,5,4,5,5,4
inference_data/milk10k/MILK10k_Training_Input/IL_0549977/ISIC_4506914.jpg,1,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0550268/ISIC_8793103.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0550268/ISIC_8815245.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0550618/ISIC_9336915.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0550618/ISIC_2118620.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0552883/ISIC_5218432.jpg,2,1,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0552883/ISIC_1421371.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0559300/ISIC_9443349.jpg,3,3,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_0559300/ISIC_5534471.jpg,3,3,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_0564162/ISIC_4896772.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0564162/ISIC_5492973.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0572339/ISIC_4685270.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0572339/ISIC_8180766.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0576358/ISIC_5110123.jpg,2,3,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0576358/ISIC_4842466.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0583192/ISIC_0302768.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0583192/ISIC_1472142.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0583979/ISIC_1221863.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0583979/ISIC_6420151.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0584464/ISIC_9258794.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0584464/ISIC_4380028.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0586975/ISIC_4984580.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0586975/ISIC_3004699.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0588181/ISIC_2016658.jpg,3,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0588181/ISIC_0598387.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0588245/ISIC_5168853.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0588245/ISIC_2485182.jpg,1,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0588456/ISIC_7661066.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0588456/ISIC_3957660.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0588498/ISIC_4154321.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0588498/ISIC_5766997.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0592358/ISIC_0210906.jpg,4,3,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_0592358/ISIC_5352383.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0592984/ISIC_0384010.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0592984/ISIC_5711226.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0596418/ISIC_0812659.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0596418/ISIC_9712861.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0596741/ISIC_8485230.jpg,2,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0596741/ISIC_2895427.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0604713/ISIC_2445691.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0604713/ISIC_0305865.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0605964/ISIC_9144551.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0605964/ISIC_8294897.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0607268/ISIC_8895973.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0607268/ISIC_1080345.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0607398/ISIC_7411878.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0607398/ISIC_8717771.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0607639/ISIC_8150619.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0607639/ISIC_5425962.jpg,2,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0609142/ISIC_6438673.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0609142/ISIC_9896977.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0610224/ISIC_4989932.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0610224/ISIC_2204119.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0610322/ISIC_5602590.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0610322/ISIC_7200132.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0610557/ISIC_6971136.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0610557/ISIC_9011764.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0614048/ISIC_6083072.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0614048/ISIC_4083158.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0617635/ISIC_9250445.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0617635/ISIC_2471655.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0618534/ISIC_2926621.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0618534/ISIC_5017355.jpg,1,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0620338/ISIC_1618649.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0620338/ISIC_4898917.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0621333/ISIC_0125513.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0621333/ISIC_3558339.jpg,3,3,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0624945/ISIC_4194491.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0624945/ISIC_5937588.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0625469/ISIC_7033406.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0625469/ISIC_1970988.jpg,1,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0627610/ISIC_8793131.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0627610/ISIC_2972596.jpg,2,2,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0628495/ISIC_2407507.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0628495/ISIC_3374597.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0630515/ISIC_7520189.jpg,2,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0630515/ISIC_6972742.jpg,2,2,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0630567/ISIC_0381085.jpg,2,3,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0630567/ISIC_2391545.jpg,2,2,2,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0632998/ISIC_8744831.jpg,2,1,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0632998/ISIC_0210672.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0633979/ISIC_1433868.jpg,3,3,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0633979/ISIC_6915298.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0636154/ISIC_3369700.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0636154/ISIC_7910863.jpg,1,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0636666/ISIC_6583732.jpg,3,3,4,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_0636666/ISIC_8564627.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0640013/ISIC_2704661.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0640013/ISIC_2168892.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0643729/ISIC_5435068.jpg,4,3,4,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_0643729/ISIC_3328177.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0651741/ISIC_2248270.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0651741/ISIC_3050487.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0653434/ISIC_3369429.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_0653434/ISIC_3073821.jpg,2,3,2,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0662515/ISIC_8748477.jpg,2,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0662515/ISIC_7278376.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0663202/ISIC_0849646.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0663202/ISIC_9521441.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0664842/ISIC_5173419.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0664842/ISIC_8943527.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0665267/ISIC_6610991.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0665267/ISIC_5744902.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0668310/ISIC_7506601.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0668310/ISIC_8699233.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0679783/ISIC_8565468.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0679783/ISIC_9561756.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0681349/ISIC_3590185.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0681349/ISIC_7647712.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_0682550/ISIC_7469260.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0682550/ISIC_1532506.jpg,2,2,2,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0683634/ISIC_9546201.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0683634/ISIC_8642522.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0684409/ISIC_8969336.jpg,1,1,1,2,1
inference_data/milk10k/MILK10k_Training_Input/IL_0684409/ISIC_8650326.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0685418/ISIC_8943266.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0685418/ISIC_6614498.jpg,2,1,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0686767/ISIC_0349437.jpg,2,2,3,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0686767/ISIC_6170751.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0688391/ISIC_6964854.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0688391/ISIC_1969306.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0691529/ISIC_5529151.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0691529/ISIC_4348115.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0692999/ISIC_7377969.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0692999/ISIC_7954970.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0693769/ISIC_6771167.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0693769/ISIC_0403826.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0694902/ISIC_2710214.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0694902/ISIC_8000982.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0697059/ISIC_0826708.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0697059/ISIC_0817051.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0697844/ISIC_0934261.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0697844/ISIC_1804844.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0699958/ISIC_3746960.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0699958/ISIC_0815023.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0700053/ISIC_9320577.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0700053/ISIC_2522593.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0700399/ISIC_4566511.jpg,3,3,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_0700399/ISIC_2531111.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0701362/ISIC_6705033.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0701362/ISIC_3500691.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0702204/ISIC_1989317.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0702204/ISIC_4310588.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0702834/ISIC_3055420.jpg,2,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0702834/ISIC_9987719.jpg,2,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0705528/ISIC_5503156.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0705528/ISIC_4138489.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0705529/ISIC_2415100.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0705529/ISIC_0598709.jpg,2,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0705548/ISIC_0266897.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0705548/ISIC_9663937.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0706157/ISIC_6361233.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0706157/ISIC_6679588.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0710738/ISIC_2473287.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0710738/ISIC_1890330.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0710877/ISIC_1546433.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_0710877/ISIC_2553729.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0712386/ISIC_0385678.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0712386/ISIC_9390963.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0713847/ISIC_2361193.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0713847/ISIC_6347753.jpg,0,1,0,0,1
inference_data/milk10k/MILK10k_Training_Input/IL_0717553/ISIC_4794988.jpg,1,1,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0717553/ISIC_1536397.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0718275/ISIC_5341584.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0718275/ISIC_5892763.jpg,1,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0719888/ISIC_9878811.jpg,3,2,2,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0719888/ISIC_2975261.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0720160/ISIC_7846682.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0720160/ISIC_9521675.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0720862/ISIC_6576845.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0720862/ISIC_4576379.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0721541/ISIC_4793381.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0721541/ISIC_2472012.jpg,2,2,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0721578/ISIC_8324607.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0721578/ISIC_5830124.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0727699/ISIC_2588935.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0727699/ISIC_6890536.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0732764/ISIC_5708137.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0732764/ISIC_2777762.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0736879/ISIC_9167637.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0736879/ISIC_5441520.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0739664/ISIC_2439944.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0739664/ISIC_5714368.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0739777/ISIC_5716450.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0739777/ISIC_1756915.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0740796/ISIC_4420449.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0740796/ISIC_0497911.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0741650/ISIC_0891621.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0741650/ISIC_5925251.jpg,2,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_0743381/ISIC_1376355.jpg,3,3,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0743381/ISIC_6989617.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0744189/ISIC_9155060.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0744189/ISIC_9973379.jpg,4,4,4,3,4
inference_data/milk10k/MILK10k_Training_Input/IL_0751731/ISIC_7324772.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0751731/ISIC_1859150.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0751879/ISIC_0727105.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0751879/ISIC_9152345.jpg,1,1,1,2,1
inference_data/milk10k/MILK10k_Training_Input/IL_0752294/ISIC_5975949.jpg,1,1,1,2,1
inference_data/milk10k/MILK10k_Training_Input/IL_0752294/ISIC_2565230.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0752303/ISIC_2508558.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0752303/ISIC_1729396.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0753013/ISIC_2595169.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0753013/ISIC_7563649.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0753658/ISIC_0263121.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0753658/ISIC_8356711.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0758142/ISIC_1357348.jpg,2,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_0758142/ISIC_9896561.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0758206/ISIC_5120336.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0758206/ISIC_4601154.jpg,2,3,2,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0758314/ISIC_4452788.jpg,1,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0758314/ISIC_7235047.jpg,1,0,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0758607/ISIC_7382599.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0758607/ISIC_7645103.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0761074/ISIC_1210101.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_0761074/ISIC_2905836.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_0761140/ISIC_8818884.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_0761140/ISIC_4186883.jpg,1,1,1,1,1
